frame_idx,text,counter,crc_ok,comm_evm_db,sense_evm_db,sense_ber,cfo_hz,amp,ovf,direct_db,noise_floor_db,n_echoes,echoes_m,jcas_status,jcas_amp_hp_db,jcas_doppler_hp_hz,jcas_score,jcas_threshold,jcas_object_detected,habs_1,habs_2,habs_3,habs_4,habs_5,habs_6,habs_7,habs_8,habs_9,habs_10,habs_11,habs_12,habs_13,habs_14,habs_15,habs_16,habs_17,habs_18,habs_19,habs_20,habs_21,habs_22,habs_23,habs_24,habs_25,habs_39,habs_40,habs_41,habs_42,habs_43,habs_44,habs_45,habs_46,habs_47,habs_48,habs_49,habs_50,habs_51,habs_52,habs_53,habs_54,habs_55,habs_56,habs_57,habs_58,habs_59,habs_60,habs_61,habs_62,habs_63
1124,STEI,231,1,-11.52,-11.81,0.0000,-11640,0.1138,43,-25.2,-51.4,0,,CLEAR,-0.017,5237.973,0.800,2.420,0,0.13748,0.14065,0.15319,0.15316,0.15130,0.14800,0.16166,0.15252,0.16031,0.13393,0.16092,0.11550,0.13860,0.10149,0.12777,0.09432,0.10585,0.08543,0.10622,0.08943,0.10227,0.07764,0.07613,0.06168,0.06256,0.12585,0.14226,0.13552,0.14406,0.14056,0.15294,0.13482,0.17239,0.13384,0.13745,0.13174,0.15293,0.13903,0.14994,0.12733,0.17047,0.13039,0.18550,0.12958,0.16972,0.11525,0.17317,0.12217,0.18471,0.11960
1125,STEI,18,1,-15.36,-13.82,0.0000,-6251,0.1140,44,-24.6,-51.7,0,,CLEAR,-0.001,-4560.077,0.708,2.420,0,0.14947,0.15585,0.16975,0.17205,0.15821,0.16850,0.16453,0.16044,0.17281,0.14332,0.15649,0.12866,0.14199,0.11254,0.13122,0.10725,0.11157,0.08867,0.10701,0.07672,0.09174,0.07665,0.07673,0.05094,0.06587,0.15371,0.15798,0.14918,0.14778,0.16542,0.17379,0.15463,0.15724,0.13433,0.15703,0.13740,0.15710,0.14624,0.14884,0.15078,0.17137,0.15792,0.17704,0.14993,0.16968,0.14751,0.15874,0.14983,0.16733,0.15752
1126,STEI,19,1,-14.62,-13.47,0.0000,-16099,0.1141,44,-25.0,-52.5,0,,CLEAR,0.003,-10630.805,1.615,2.420,0,0.15604,0.14706,0.17079,0.16073,0.17167,0.14610,0.17086,0.14944,0.15196,0.13583,0.16003,0.13783,0.12735,0.11774,0.12849,0.09247,0.11427,0.09322,0.10306,0.08014,0.07936,0.07710,0.07298,0.07732,0.06954,0.14736,0.15046,0.14745,0.15351,0.16421,0.16461,0.14913,0.14248,0.13321,0.15213,0.13277,0.16172,0.14708,0.16494,0.15124,0.15455,0.13864,0.14238,0.14489,0.16829,0.13940,0.16623,0.15051,0.15890,0.13727
1127,STEI,20,1,-15.20,-13.63,0.0000,-5650,0.1140,44,-24.8,-52.3,0,,CLEAR,0.002,1122.917,0.166,2.420,0,0.15265,0.15823,0.17232,0.15772,0.17331,0.14913,0.18577,0.16076,0.16995,0.13743,0.16998,0.12041,0.13753,0.11166,0.12837,0.09800,0.11995,0.08956,0.12277,0.08744,0.08882,0.07183,0.08668,0.07312,0.05836,0.14764,0.16272,0.15447,0.15550,0.16723,0.15408,0.14870,0.16873,0.13782,0.15674,0.15165,0.16493,0.13841,0.15521,0.14061,0.15552,0.14843,0.16249,0.13896,0.16819,0.14277,0.16055,0.14339,0.18054,0.15199
1128,STEI,21,1,-15.90,-13.88,0.0000,192,0.1140,44,-24.7,-51.6,0,,CLEAR,0.001,2845.182,0.432,2.396,0,0.14988,0.16656,0.15659,0.15550,0.16858,0.18411,0.17578,0.16329,0.15206,0.14297,0.13413,0.13148,0.12882,0.09939,0.12844,0.10500,0.11533,0.10833,0.06862,0.07986,0.08922,0.07199,0.07014,0.06212,0.06865,0.15957,0.15525,0.16535,0.15553,0.15005,0.16102,0.15617,0.15232,0.16028,0.14676,0.14458,0.13770,0.15665,0.16769,0.15600,0.14736,0.15910,0.16613,0.15621,0.15122,0.14868,0.17282,0.14858,0.16529,0.17122
1129,STEI,22,1,-15.75,-15.26,0.0000,10120,0.1143,44,-24.8,-52.1,0,,CLEAR,0.026,1128.878,0.215,2.354,0,0.16050,0.16243,0.15726,0.14294,0.16381,0.17267,0.16040,0.17467,0.15104,0.14943,0.15614,0.13665,0.12776,0.11830,0.12103,0.11263,0.09379,0.10872,0.10266,0.10317,0.07654,0.06853,0.08207,0.06057,0.05949,0.15036,0.14953,0.15845,0.17126,0.16870,0.14847,0.17137,0.14241,0.15915,0.14905,0.15949,0.15162,0.14690,0.16502,0.15664,0.15496,0.15389,0.15291,0.15671,0.15058,0.15845,0.15569,0.14910,0.14657,0.14198
1130,STEI,23,1,-14.83,-13.72,0.0000,-7938,0.1142,44,-24.9,-52.0,0,,CLEAR,0.018,-5171.217,0.800,2.360,0,0.14857,0.14099,0.16617,0.15855,0.17534,0.15650,0.17581,0.15143,0.16220,0.14250,0.15728,0.13341,0.14492,0.12737,0.12953,0.10866,0.11684,0.08753,0.11026,0.08553,0.07663,0.06520,0.07608,0.06931,0.06496,0.15358,0.15633,0.14487,0.14682,0.15017,0.15820,0.15611,0.15648,0.15563,0.14396,0.15038,0.14347,0.14191,0.15807,0.13858,0.14568,0.15398,0.17633,0.15024,0.14705,0.14016,0.16628,0.15183,0.16215,0.14075
1131,STEI,24,1,-15.13,-14.57,0.0000,5220,0.1141,44,-24.8,-51.6,0,,CLEAR,0.006,23.282,0.032,2.360,0,0.14059,0.15674,0.17895,0.14919,0.17299,0.15532,0.17065,0.15460,0.16722,0.13815,0.15058,0.13651,0.13881,0.12076,0.11353,0.11512,0.09909,0.10895,0.09849,0.08035,0.08830,0.07422,0.07160,0.05685,0.06901,0.15069,0.15362,0.15566,0.16819,0.16641,0.15386,0.15680,0.15149,0.15458,0.15672,0.14103,0.16470,0.14535,0.15701,0.14362,0.16066,0.14163,0.15198,0.15951,0.15785,0.15203,0.17010,0.14960,0.17203,0.15209
1132,STEI,25,1,-16.28,-15.03,0.0000,3807,0.1140,44,-24.6,-51.6,0,,CLEAR,-0.001,5623.710,0.850,2.354,0,0.16750,0.15163,0.16165,0.17823,0.17114,0.16493,0.16601,0.15326,0.15890,0.16066,0.14595,0.13859,0.14240,0.13185,0.11093,0.11776,0.10481,0.09965,0.09619,0.08751,0.08112,0.08331,0.07230,0.06835,0.07555,0.14100,0.14903,0.15729,0.13520,0.15437,0.15517,0.15300,0.16651,0.16023,0.14682,0.15543,0.15192,0.15339,0.14497,0.13706,0.16241,0.14310,0.16244,0.16466,0.16186,0.17092,0.15671,0.16045,0.14882,0.15055
1133,STEI,26,1,-14.10,-14.08,0.0000,-5671,0.1144,44,-24.8,-51.2,0,,CLEAR,0.027,-8350.969,1.290,2.337,0,0.16992,0.15432,0.17695,0.14034,0.15964,0.16730,0.15426,0.16531,0.15712,0.15975,0.13881,0.14035,0.14354,0.10479,0.11951,0.09265,0.10916,0.08702,0.08977,0.08261,0.08707,0.06760,0.08491,0.05833,0.06259,0.13888,0.14546,0.15505,0.15808,0.15119,0.15423,0.15555,0.16276,0.15448,0.15455,0.15501,0.14932,0.14429,0.15610,0.15435,0.14716,0.14059,0.17304,0.15380,0.16413,0.14381,0.15928,0.14307,0.18589,0.14465
1134,STEI,27,1,-16.30,-14.08,0.0000,-2548,0.1144,44,-24.7,-51.8,0,,CLEAR,0.027,3743.933,0.577,2.338,0,0.16103,0.14894,0.16425,0.16751,0.15544,0.16448,0.18326,0.13907,0.16621,0.13711,0.16717,0.14056,0.14784,0.12561,0.12846,0.12299,0.09603,0.10766,0.09419,0.08405,0.08683,0.06551,0.06920,0.06476,0.06814,0.14116,0.15726,0.14872,0.15596,0.17021,0.17409,0.14980,0.15983,0.14752,0.14806,0.14306,0.14407,0.13588,0.14874,0.16481,0.14954,0.15458,0.15728,0.14671,0.15410,0.14801,0.17184,0.15591,0.17339,0.14920
1135,STEI,28,1,-15.65,-14.36,0.0000,-4414,0.1137,44,-24.7,-51.8,0,,CLEAR,-0.025,5252.005,0.817,2.294,0,0.16860,0.18067,0.16488,0.15502,0.16191,0.16855,0.15063,0.16608,0.15468,0.16132,0.13931,0.13297,0.14821,0.10798,0.11736,0.10582,0.12120,0.09334,0.08601,0.08285,0.08697,0.08041,0.06511,0.06290,0.06976,0.14723,0.14989,0.15154,0.16779,0.15070,0.15418,0.16144,0.14915,0.13610,0.16048,0.15060,0.16138,0.14472,0.16416,0.15881,0.14521,0.14935,0.14483,0.14323,0.15892,0.15708,0.16644,0.13684,0.17404,0.15344
1136,STEI,29,1,-14.55,-12.75,0.0000,-17104,0.1138,44,-25.0,-51.3,0,,CLEAR,-0.016,-7715.262,1.211,2.338,0,0.16116,0.14202,0.14860,0.14932,0.17856,0.14242,0.17805,0.15912,0.16130,0.15042,0.15467,0.12671,0.12784,0.11735,0.11890,0.10052,0.11205,0.08704,0.09266,0.08666,0.08850,0.07232,0.08469,0.06589,0.06885,0.13562,0.15585,0.14769,0.16335,0.14024,0.16631,0.15682,0.15981,0.15146,0.16839,0.11605,0.15215,0.13393,0.17221,0.13853,0.16436,0.13315,0.16596,0.12835,0.16184,0.14146,0.15559,0.14535,0.15752,0.14736
1137,STEI,30,1,-12.45,-13.11,0.0000,-14837,0.1139,44,-24.9,-52.2,0,,CLEAR,-0.010,3688.994,0.580,2.338,0,0.14213,0.13485,0.16836,0.15316,0.17682,0.15721,0.17717,0.15415,0.17046,0.13805,0.13880,0.12106,0.13575,0.12205,0.13568,0.09467,0.12748,0.08186,0.10243,0.09356,0.09721,0.07167,0.07180,0.05689,0.06819,0.12651,0.15285,0.14789,0.16584,0.15095,0.16168,0.14284,0.15276,0.14008,0.16117,0.14496,0.16017,0.15561,0.15426,0.14394,0.16124,0.14288,0.17911,0.13322,0.16338,0.13188,0.17440,0.13756,0.16140,0.13108
1138,STEI,31,1,-13.03,-13.30,0.0000,-3663,0.1139,44,-24.7,-51.4,0,,CLEAR,-0.009,-413.933,0.080,2.301,0,0.15279,0.15355,0.18277,0.16023,0.16727,0.14595,0.17696,0.15544,0.16044,0.14303,0.17788,0.11758,0.14580,0.09607,0.12995,0.10866,0.11748,0.09340,0.11464,0.07738,0.08346,0.06227,0.07692,0.07652,0.06637,0.15691,0.16023,0.14855,0.16396,0.14315,0.15547,0.13985,0.16007,0.14551,0.16983,0.13432,0.16687,0.16067,0.15726,0.13251,0.17429,0.13585,0.16003,0.15147,0.16830,0.14493,0.17565,0.12475,0.18455,0.15297
1139,STEI,32,1,-15.54,-14.17,0.0000,-4997,0.1140,44,-24.7,-51.5,0,,CLEAR,-0.005,4477.560,0.721,2.294,0,0.15682,0.15377,0.18235,0.14256,0.18048,0.18046,0.17172,0.14260,0.15828,0.13920,0.14369,0.12949,0.13743,0.11017,0.12901,0.09640,0.10761,0.09787,0.11790,0.08102,0.08696,0.06742,0.06614,0.06387,0.06650,0.15101,0.15490,0.16057,0.15837,0.15061,0.16671,0.13805,0.16982,0.15361,0.16080,0.13995,0.15791,0.15290,0.15305,0.12490,0.17411,0.15693,0.16994,0.14245,0.16410,0.14215,0.17275,0.14635,0.17336,0.15525
1140,STEI,33,1,-15.62,-14.11,0.0000,2615,0.1142,44,-24.8,-51.5,0,,CLEAR,0.014,660.080,0.129,2.301,0,0.16464,0.16214,0.16465,0.15638,0.15033,0.16500,0.15475,0.16795,0.15797,0.14779,0.15803,0.12949,0.14417,0.10407,0.12254,0.10812,0.11389,0.09442,0.08590,0.08458,0.07830,0.08000,0.08092,0.06711,0.07405,0.15649,0.13996,0.15322,0.16120,0.14675,0.14783,0.16562,0.15132,0.14462,0.14611,0.14556,0.13521,0.15082,0.16562,0.14962,0.15507,0.15583,0.15553,0.14990,0.16352,0.15729,0.15325,0.15288,0.15555,0.16072
1141,STEI,34,1,-13.60,-12.86,0.0000,-3371,0.1140,44,-24.8,-51.6,0,,CLEAR,-0.004,-11169.298,1.967,2.331,0,0.16697,0.14872,0.15777,0.14268,0.16198,0.16437,0.16837,0.14927,0.17778,0.14481,0.15320,0.13138,0.13315,0.12091,0.13963,0.09890,0.10582,0.09067,0.10155,0.09056,0.09162,0.05619,0.07523,0.06036,0.06218,0.15011,0.15680,0.14892,0.15026,0.16235,0.15087,0.12983,0.16475,0.14868,0.14405,0.14784,0.16330,0.13823,0.15280,0.15363,0.16741,0.15395,0.17035,0.14557,0.16178,0.15055,0.16324,0.14165,0.15871,0.14739
1142,STEI,35,1,-14.57,-12.85,0.0000,-10738,0.1141,44,-24.9,-51.8,0,,CLEAR,0.007,-10608.535,1.799,2.360,0,0.15336,0.15660,0.16670,0.15361,0.17198,0.15781,0.17885,0.17213,0.14821,0.14188,0.14077,0.12233,0.13392,0.12900,0.11072,0.11367,0.09984,0.09579,0.09094,0.06961,0.08648,0.06654,0.07311,0.06079,0.06338,0.12880,0.14684,0.15112,0.15237,0.15334,0.14246,0.15711,0.16089,0.14420,0.15593,0.13899,0.16061,0.14227,0.15432,0.15294,0.15920,0.14215,0.16303,0.14335,0.16750,0.12725,0.14426,0.14691,0.16611,0.15779
1143,STEI,36,1,-15.59,-14.43,0.0000,-2558,0.1138,44,-24.7,-51.8,0,,CLEAR,-0.013,646.048,0.121,2.367,0,0.16043,0.16950,0.15401,0.16087,0.16809,0.16585,0.17612,0.14752,0.16270,0.15491,0.13021,0.13169,0.14210,0.11160,0.11023,0.11310,0.12829,0.09454,0.08179,0.09380,0.09358,0.07701,0.06848,0.05871,0.06249,0.14530,0.14932,0.13975,0.15794,0.15009,0.15541,0.16028,0.16610,0.13543,0.13774,0.14562,0.15263,0.14505,0.15976,0.15171,0.16245,0.16261,0.15163,0.16410,0.15658,0.17481,0.15834,0.15221,0.14552,0.15055
1144,STEI,37,1,-15.19,-13.41,0.0000,-3665,0.1138,44,-24.7,-51.2,0,,CLEAR,-0.016,4492.486,0.718,2.412,0,0.16560,0.13913,0.17944,0.16952,0.16887,0.16231,0.16643,0.14721,0.16373,0.15359,0.16758,0.12078,0.13485,0.12593,0.12557,0.11132,0.12767,0.08976,0.10828,0.08256,0.08970,0.07053,0.07056,0.05907,0.05363,0.15070,0.15968,0.15545,0.16874,0.13977,0.16395,0.15505,0.15206,0.13631,0.15052,0.14282,0.16923,0.14969,0.15906,0.14668,0.15602,0.12889,0.16610,0.14241,0.17400,0.14885,0.15889,0.15234,0.16191,0.13736
1145,STEI,38,1,-14.42,-14.06,0.0000,274,0.1143,44,-24.8,-51.2,0,,CLEAR,0.023,2489.714,0.412,2.367,0,0.17724,0.14977,0.15408,0.15037,0.15992,0.15198,0.16635,0.15904,0.15039,0.14513,0.15881,0.12621,0.14876,0.12204,0.11520,0.11765,0.12567,0.09123,0.10867,0.08372,0.09887,0.06868,0.08988,0.06245,0.06509,0.13667,0.14427,0.15537,0.16030,0.15750,0.16117,0.15568,0.15757,0.16764,0.14859,0.16157,0.16670,0.14595,0.14852,0.13588,0.15698,0.14561,0.16347,0.14244,0.17201,0.14398,0.16517,0.13645,0.17423,0.13639
1146,STEI,39,1,-15.58,-14.72,0.0000,-2280,0.1143,44,-24.7,-52.5,0,,CLEAR,0.024,4851.759,0.832,2.360,0,0.14618,0.15957,0.17450,0.15641,0.15525,0.15142,0.17434,0.16583,0.14999,0.15323,0.14899,0.14177,0.12830,0.13501,0.12469,0.11353,0.12430,0.09872,0.09642,0.10010,0.09886,0.08606,0.08304,0.06469,0.07002,0.14549,0.14987,0.15877,0.16365,0.16191,0.16073,0.14103,0.15386,0.16036,0.15024,0.14725,0.15660,0.14804,0.15008,0.14120,0.14048,0.17545,0.17188,0.15427,0.16570,0.13979,0.16417,0.13662,0.17049,0.14063
1147,STEI,40,1,-14.19,-14.41,0.0000,-9702,0.1141,44,-24.8,-50.8,0,,CLEAR,0.010,-10601.302,1.798,2.334,0,0.16144,0.14020,0.18426,0.16140,0.17007,0.16049,0.18001,0.16395,0.16443,0.14838,0.15843,0.13280,0.14508,0.11428,0.12418,0.08933,0.10253,0.09425,0.10734,0.08232,0.09953,0.06962,0.08150,0.07470,0.06559,0.15401,0.15136,0.14783,0.16275,0.15351,0.16829,0.16361,0.16746,0.15183,0.15096,0.15806,0.16084,0.15444,0.15841,0.14085,0.16337,0.14818,0.16641,0.12486,0.17073,0.13090,0.15274,0.13408,0.16901,0.14194
1148,STEI,41,1,-14.03,-12.75,0.0000,-8191,0.1141,44,-24.9,-52.9,0,,CLEAR,0.008,3169.121,0.521,2.353,0,0.15041,0.15268,0.17184,0.15375,0.16546,0.17057,0.16700,0.16046,0.15581,0.14038,0.15363,0.12846,0.14440,0.11756,0.13955,0.09991,0.12670,0.08519,0.10085,0.07901,0.08673,0.05558,0.07173,0.05537,0.07116,0.15353,0.14721,0.14249,0.15865,0.14816,0.14958,0.14994,0.15635,0.14319,0.14475,0.13977,0.16412,0.14660,0.14217,0.14616,0.15407,0.13483,0.16195,0.15763,0.17373,0.15224,0.13613,0.14594,0.17002,0.13297
1149,STEI,42,1,-14.26,-12.67,0.0000,-6204,0.1144,44,-25.0,-52.3,0,,CLEAR,0.025,2883.714,0.517,2.334,0,0.15323,0.15585,0.16839,0.15670,0.17127,0.15905,0.17057,0.15497,0.16350,0.13341,0.15632,0.11516,0.14361,0.12576,0.11059,0.09393,0.10948,0.09780,0.09619,0.07033,0.08521,0.05850,0.08078,0.05777,0.08353,0.15231,0.14711,0.16432,0.15820,0.16559,0.15490,0.14818,0.15244,0.13409,0.16086,0.13338,0.14591,0.14786,0.14749,0.15626,0.16070,0.13578,0.16600,0.14743,0.14238,0.15204,0.14827,0.13890,0.16193,0.14480
1150,STEI,128,1,-13.29,-13.17,0.0000,-11889,0.1138,45,-25.2,-51.4,0,,CLEAR,-0.016,-3942.847,0.727,2.280,0,0.16299,0.16196,0.17164,0.13588,0.15850,0.15912,0.15783,0.13564,0.15936,0.14772,0.14493,0.12063,0.14043,0.11086,0.11423,0.10665,0.11520,0.09758,0.10905,0.08007,0.08540,0.07432,0.07096,0.06024,0.07018,0.14315,0.15930,0.14370,0.14854,0.15028,0.14004,0.13200,0.14755,0.13814,0.15248,0.13145,0.14476,0.12764,0.14740,0.13684,0.16067,0.12195,0.16545,0.13560,0.14190,0.14197,0.16168,0.13797,0.16305,0.13132
1151,STEI,129,1,-14.76,-12.12,0.0000,-265,0.1138,45,-25.1,-52.1,0,,CLEAR,-0.017,-9685.683,1.770,2.299,0,0.14776,0.15972,0.15320,0.15838,0.15252,0.15579,0.13600,0.15597,0.16658,0.13389,0.15155,0.13289,0.13306,0.10859,0.12198,0.09356,0.12386,0.09588,0.08880,0.07496,0.07580,0.06926,0.06878,0.04853,0.06515,0.15060,0.12964,0.13930,0.14030,0.14831,0.14247,0.14196,0.14087,0.13433,0.13971,0.13562,0.16130,0.14266,0.16508,0.13586,0.15630,0.15150,0.14470,0.13886,0.15454,0.13976,0.16459,0.13911,0.16779,0.14451
1152,STEI,130,1,-14.63,-12.92,0.0000,6767,0.1133,45,-25.1,-52.1,0,,CLEAR,-0.055,865.656,0.315,2.334,0,0.15406,0.14656,0.16686,0.16126,0.16173,0.15474,0.15171,0.15710,0.15851,0.12375,0.13367,0.12044,0.13206,0.11847,0.11026,0.09698,0.10583,0.09782,0.09349,0.07667,0.09914,0.06323,0.07169,0.05129,0.07467,0.14226,0.13563,0.13231,0.14935,0.15192,0.14230,0.14041,0.14722,0.13727,0.14410,0.12864,0.14342,0.15003,0.15345,0.14401,0.15304,0.13341,0.15999,0.14859,0.15283,0.14269,0.16511,0.15134,0.16324,0.15034
1153,STEI,131,1,-13.13,-12.15,0.0000,-15329,0.1143,45,-25.2,-51.7,0,,CLEAR,0.024,-4896.137,0.902,2.360,0,0.15050,0.13608,0.15611,0.14299,0.17720,0.16210,0.15110,0.14775,0.16169,0.13692,0.14590,0.11935,0.14381,0.10311,0.10986,0.10384,0.10394,0.10211,0.08532,0.07446,0.08824,0.07090,0.06910,0.06856,0.06991,0.14698,0.13204,0.14080,0.16197,0.13910,0.14125,0.14034,0.16532,0.13357,0.13870,0.12798,0.14780,0.13312,0.14768,0.13157,0.14730,0.12563,0.14893,0.12611,0.16888,0.15347,0.16602,0.14522,0.17410,0.13866
1154,STEI,132,1,-14.15,-13.45,0.0000,-4832,0.1131,45,-25.1,-52.6,0,,CLEAR,-0.073,-529.424,0.378,2.360,0,0.14293,0.16284,0.14159,0.15295,0.16249,0.16342,0.17200,0.17180,0.15068,0.13482,0.15223,0.11913,0.13378,0.11511,0.10981,0.09889,0.12318,0.10581,0.09481,0.07804,0.08368,0.07154,0.08262,0.06402,0.05730,0.15076,0.13007,0.14255,0.15285,0.14248,0.14246,0.15041,0.14679,0.13317,0.14289,0.15281,0.14874,0.13910,0.16423,0.12910,0.15103,0.13620,0.13646,0.13582,0.15509,0.15812,0.14990,0.15363,0.14668,0.13361
1155,STEI,133,1,-14.31,-12.33,0.0000,-8001,0.1136,45,-25.2,-51.9,0,,CLEAR,-0.030,-12031.380,2.242,2.280,0,0.15002,0.17272,0.14976,0.14329,0.16155,0.17524,0.16413,0.14868,0.16068,0.13220,0.14044,0.11355,0.12337,0.11199,0.11002,0.10495,0.09638,0.10246,0.08603,0.08533,0.10708,0.07736,0.06952,0.05834,0.06205,0.13806,0.13547,0.14132,0.15683,0.14505,0.14450,0.12997,0.14959,0.12890,0.16694,0.12932,0.15516,0.13035,0.15102,0.11437,0.14883,0.14240,0.14610,0.12851,0.15212,0.14739,0.16946,0.13944,0.16969,0.15125
1156,STEI,134,1,-11.62,-10.82,0.0000,-22511,0.1136,45,-25.4,-53.0,0,,CLEAR,-0.031,-7533.477,1.409,2.334,0,0.15446,0.15185,0.15804,0.13734,0.15911,0.15184,0.16192,0.13947,0.16265,0.13606,0.13893,0.12524,0.13709,0.10075,0.11604,0.09220,0.11566,0.10034,0.09265,0.06681,0.09866,0.06007,0.07096,0.05215,0.06624,0.14183,0.12997,0.12851,0.14910,0.15808,0.15117,0.14097,0.15930,0.14656,0.15581,0.10950,0.15550,0.12695,0.14638,0.12555,0.15879,0.14077,0.14762,0.12269,0.16486,0.13350,0.14379,0.13050,0.15443,0.12210
1157,STEI,135,1,-14.48,-12.04,0.0000,-4216,0.1136,45,-25.1,-51.8,0,,CLEAR,-0.034,-3375.769,0.650,2.367,0,0.15396,0.14188,0.15830,0.16233,0.16292,0.14881,0.17663,0.12945,0.17490,0.15337,0.13844,0.11599,0.13970,0.11011,0.11143,0.10752,0.11058,0.09958,0.10553,0.07250,0.08895,0.08687,0.07580,0.04886,0.07331,0.14229,0.15039,0.13603,0.15568,0.16436,0.13408,0.14469,0.13534,0.14421,0.14463,0.13811,0.13373,0.15101,0.14392,0.12036,0.16198,0.12744,0.17171,0.13115,0.14471,0.15993,0.16923,0.13585,0.14863,0.13901
1158,STEI,136,1,-14.33,-12.09,0.0000,-3945,0.1136,45,-25.2,-52.3,0,,CLEAR,-0.033,3946.242,0.768,2.362,0,0.14076,0.15906,0.16088,0.15273,0.16347,0.15862,0.15881,0.14776,0.16194,0.13348,0.12890,0.13268,0.13455,0.10872,0.11721,0.08815,0.10572,0.08996,0.09735,0.07090,0.09325,0.08185,0.05853,0.04462,0.07753,0.15065,0.14305,0.14950,0.16130,0.15888,0.14986,0.14221,0.15734,0.15415,0.15694,0.12768,0.14463,0.13514,0.14683,0.13703,0.16148,0.14196,0.14191,0.14285,0.16888,0.13896,0.14538,0.14356,0.15723,0.14457
1159,STEI,137,1,-13.30,-12.84,0.0000,-8514,0.1132,45,-25.1,-52.7,0,,CLEAR,-0.055,-11403.227,2.138,2.362,0,0.14789,0.16002,0.17566,0.14138,0.16649,0.14880,0.14944,0.13550,0.17823,0.14476,0.14858,0.10466,0.13641,0.11541,0.10797,0.11412,0.10877,0.09403,0.10224,0.08825,0.10356,0.08172,0.07269,0.06011,0.07285,0.14915,0.13199,0.14120,0.16136,0.14952,0.14141,0.13692,0.15846,0.15243,0.14827,0.13055,0.15701,0.14188,0.14934,0.14374,0.16171,0.15066,0.15003,0.14155,0.16300,0.12330,0.16147,0.13165,0.16009,0.13865
1160,STEI,138,1,-14.81,-11.72,0.0000,-775,0.1139,45,-25.0,-52.1,0,,CLEAR,-0.006,1243.287,0.219,2.412,0,0.14299,0.16298,0.15897,0.14523,0.16476,0.16365,0.15679,0.13799,0.15219,0.13713,0.15209,0.11012,0.11898,0.13035,0.11571,0.10567,0.12957,0.09731,0.08567,0.08084,0.09568,0.06897,0.06477,0.04431,0.06573,0.14663,0.13594,0.13849,0.15707,0.15660,0.14002,0.14112,0.16432,0.14009,0.14333,0.13811,0.15773,0.14748,0.15379,0.13266,0.15516,0.15009,0.17494,0.13852,0.16720,0.12657,0.16697,0.14635,0.18108,0.14377
1161,STEI,139,1,-13.29,-12.97,0.0000,-3895,0.1142,45,-25.2,-51.7,0,,CLEAR,0.021,-12228.234,2.276,2.457,0,0.13118,0.15992,0.14874,0.16557,0.16883,0.14882,0.15558,0.13721,0.14354,0.13758,0.14467,0.12635,0.13033,0.12079,0.11769,0.10631,0.12690,0.09908,0.09940,0.08882,0.09742,0.07801,0.08230,0.05369,0.07063,0.16034,0.14511,0.12409,0.17134,0.15904,0.15633,0.13480,0.14431,0.13745,0.14118,0.14500,0.15157,0.13875,0.14432,0.14221,0.15282,0.12890,0.16313,0.12734,0.16104,0.13985,0.15266,0.12935,0.17534,0.14123
1162,STEI,140,1,-11.52,-11.36,0.0000,-12990,0.1138,45,-25.2,-50.4,0,,CLEAR,-0.009,-10070.019,1.813,2.488,0,0.15304,0.15003,0.14923,0.15763,0.14289,0.16132,0.14888,0.15212,0.16592,0.12733,0.15930,0.10993,0.12849,0.11449,0.10738,0.08520,0.12535,0.09899,0.09341,0.07232,0.09401,0.06781,0.07517,0.04826,0.07306,0.12400,0.15478,0.13733,0.15699,0.14605,0.14840,0.13937,0.14695,0.13486,0.14711,0.13479,0.14231,0.14461,0.14229,0.11855,0.16453,0.13638,0.14623,0.14099,0.19206,0.13138,0.17030,0.11661,0.17036,0.12804
1163,STEI,141,1,-12.99,-12.18,0.0000,-6337,0.1135,45,-25.0,-51.5,0,,CLEAR,-0.026,1694.798,0.332,2.534,0,0.18271,0.14770,0.16370,0.14307,0.15055,0.14926,0.16688,0.14913,0.16915,0.15317,0.15547,0.11585,0.13065,0.14526,0.11136,0.10494,0.11316,0.10597,0.09078,0.07229,0.08500,0.07122,0.07426,0.05406,0.06601,0.14328,0.13718,0.12831,0.15385,0.15943,0.15083,0.14045,0.14790,0.13268,0.15134,0.12191,0.14794,0.14277,0.15305,0.13892,0.15782,0.15870,0.16449,0.14639,0.15172,0.11784,0.15765,0.12804,0.15563,0.13982
1164,STEI,142,1,-12.61,-12.22,0.0000,-5015,0.1138,45,-25.1,-51.7,0,,CLEAR,-0.001,3099.910,0.576,2.475,0,0.15504,0.16737,0.16498,0.15093,0.16180,0.17830,0.15730,0.14709,0.15025,0.14676,0.13219,0.12663,0.13126,0.11976,0.11959,0.10758,0.12329,0.10669,0.09274,0.06981,0.08935,0.06812,0.06494,0.06412,0.06733,0.14957,0.13292,0.14598,0.14858,0.16151,0.14505,0.14741,0.13632,0.13835,0.14149,0.13376,0.15832,0.15050,0.13580,0.13750,0.14431,0.13800,0.13643,0.14022,0.17435,0.14971,0.16271,0.12012,0.15850,0.12984
